"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009/2010","British Columbia","2016A000259","Public schools","General programs for adults","Number","223","units","0","v1001753255","11.2.3","13308","","","","0"
"2010/2011","British Columbia","2016A000259","Public schools","General programs for adults","Number","223","units","0","v1001753255","11.2.3","13380","","","","0"
"2011/2012","British Columbia","2016A000259","Public schools","General programs for adults","Number","223","units","0","v1001753255","11.2.3","12861","","","","0"
"2012/2013","British Columbia","2016A000259","Public schools","General programs for adults","Number","223","units","0","v1001753255","11.2.3","12909","","","","0"
"2013/2014","British Columbia","2016A000259","Public schools","General programs for adults","Number","223","units","0","v1001753255","11.2.3","12165","","","","0"
"2014/2015","British Columbia","2016A000259","Public schools","General programs for adults","Number","223","units","0","v1001753255","11.2.3","9681","","","","0"
"2015/2016","British Columbia","2016A000259","Public schools","General programs for adults","Number","223","units","0","v1001753255","11.2.3","8121","","","","0"
"2016/2017","British Columbia","2016A000259","Public schools","General programs for adults","Number","223","units","0","v1001753255","11.2.3","7704","","","","0"
"2017/2018","British Columbia","2016A000259","Public schools","General programs for adults","Number","223","units","0","v1001753255","11.2.3","7506","","","","0"
"2002/2003","British Columbia","2016A000259","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009359","11.2.4","0","","","","0"
"2003/2004","British Columbia","2016A000259","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009359","11.2.4","0","","","","0"
"2004/2005","British Columbia","2016A000259","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009359","11.2.4","0","","","","0"
"2005/2006","British Columbia","2016A000259","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009359","11.2.4","0","","","","0"
"2006/2007","British Columbia","2016A000259","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009359","11.2.4","0","","","","0"
"2007/2008","British Columbia","2016A000259","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009359","11.2.4","","..","","","0"
"2008/2009","British Columbia","2016A000259","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009359","11.2.4","","..","","","0"
"2009/2010","British Columbia","2016A000259","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009359","11.2.4","","..","","","0"
"2010/2011","British Columbia","2016A000259","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009359","11.2.4","","..","","","0"
"2011/2012","British Columbia","2016A000259","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009359","11.2.4","","..","","","0"
"2012/2013","British Columbia","2016A000259","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009359","11.2.4","","..","","","0"
"2013/2014","British Columbia","2016A000259","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009359","11.2.4","","..","","","0"
"2014/2015","British Columbia","2016A000259","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009359","11.2.4","","..","","","0"
"2015/2016","British Columbia","2016A000259","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009359","11.2.4","","..","","","0"
"2016/2017","British Columbia","2016A000259","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009359","11.2.4","","..","","","0"
"2017/2018","British Columbia","2016A000259","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009359","11.2.4","","..","","","0"
