"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2004/2005","Alberta","2016A000248","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009351","10.1.4","0","","","","0"
"2005/2006","Alberta","2016A000248","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009351","10.1.4","0","","","","0"
"2006/2007","Alberta","2016A000248","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009351","10.1.4","0","","","","0"
"2007/2008","Alberta","2016A000248","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009351","10.1.4","","..","","","0"
"2008/2009","Alberta","2016A000248","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009351","10.1.4","","..","","","0"
"2009/2010","Alberta","2016A000248","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009351","10.1.4","","..","","","0"
"2010/2011","Alberta","2016A000248","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009351","10.1.4","","..","","","0"
"2011/2012","Alberta","2016A000248","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009351","10.1.4","","..","","","0"
"2012/2013","Alberta","2016A000248","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009351","10.1.4","","..","","","0"
"2013/2014","Alberta","2016A000248","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009351","10.1.4","","..","","","0"
"2014/2015","Alberta","2016A000248","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009351","10.1.4","","..","","","0"
"2015/2016","Alberta","2016A000248","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009351","10.1.4","","..","","","0"
"2016/2017","Alberta","2016A000248","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009351","10.1.4","","..","","","0"
"2017/2018","Alberta","2016A000248","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009351","10.1.4","","..","","","0"
"2002/2003","Alberta","2016A000248","Public schools","Total, program type","Number","223","units","0","v1001753244","10.2.1","554397","","","","0"
"2003/2004","Alberta","2016A000248","Public schools","Total, program type","Number","223","units","0","v1001753244","10.2.1","552591","","","","0"
"2004/2005","Alberta","2016A000248","Public schools","Total, program type","Number","223","units","0","v1001753244","10.2.1","550983","","","","0"
"2005/2006","Alberta","2016A000248","Public schools","Total, program type","Number","223","units","0","v1001753244","10.2.1","551739","","","","0"
"2006/2007","Alberta","2016A000248","Public schools","Total, program type","Number","223","units","0","v1001753244","10.2.1","560562","","","","0"
"2007/2008","Alberta","2016A000248","Public schools","Total, program type","Number","223","units","0","v1001753244","10.2.1","559116","","","","0"
"2008/2009","Alberta","2016A000248","Public schools","Total, program type","Number","223","units","0","v1001753244","10.2.1","564051","","","","0"
"2009/2010","Alberta","2016A000248","Public schools","Total, program type","Number","223","units","0","v1001753244","10.2.1","567813","","","","0"
"2010/2011","Alberta","2016A000248","Public schools","Total, program type","Number","223","units","0","v1001753244","10.2.1","573102","","","","0"
