"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2007/2008","Ontario","2016A000235","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009331","7.1.4","0","","","","0"
"2008/2009","Ontario","2016A000235","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009331","7.1.4","","..","","","0"
"2009/2010","Ontario","2016A000235","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009331","7.1.4","","..","","","0"
"2010/2011","Ontario","2016A000235","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009331","7.1.4","","..","","","0"
"2011/2012","Ontario","2016A000235","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009331","7.1.4","","..","","","0"
"2012/2013","Ontario","2016A000235","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009331","7.1.4","","..","","","0"
"2013/2014","Ontario","2016A000235","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009331","7.1.4","","..","","","0"
"2014/2015","Ontario","2016A000235","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009331","7.1.4","","..","","","0"
"2015/2016","Ontario","2016A000235","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009331","7.1.4","","..","","","0"
"2016/2017","Ontario","2016A000235","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009331","7.1.4","","..","","","0"
"2017/2018","Ontario","2016A000235","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009331","7.1.4","","..","","","0"
"2003/2004","Ontario","2016A000235","Public schools","Total, program type","Number","223","units","0","v1001753216","7.2.1","2129742","","","","0"
"2004/2005","Ontario","2016A000235","Public schools","Total, program type","Number","223","units","0","v1001753216","7.2.1","2123904","","","","0"
"2005/2006","Ontario","2016A000235","Public schools","Total, program type","Number","223","units","0","v1001753216","7.2.1","2118543","","","","0"
"2006/2007","Ontario","2016A000235","Public schools","Total, program type","Number","223","units","0","v1001753216","7.2.1","2103465","","","","0"
"2007/2008","Ontario","2016A000235","Public schools","Total, program type","Number","223","units","0","v1001753216","7.2.1","2087589","","","","0"
"2008/2009","Ontario","2016A000235","Public schools","Total, program type","Number","223","units","0","v1001753216","7.2.1","2070738","","","","0"
"2009/2010","Ontario","2016A000235","Public schools","Total, program type","Number","223","units","0","v1001753216","7.2.1","2061390","","","","0"
"2010/2011","Ontario","2016A000235","Public schools","Total, program type","Number","223","units","0","v1001753216","7.2.1","2051865","","","","0"
"2011/2012","Ontario","2016A000235","Public schools","Total, program type","Number","223","units","0","v1001753216","7.2.1","2043117","","","","0"
"2012/2013","Ontario","2016A000235","Public schools","Total, program type","Number","223","units","0","v1001753216","7.2.1","2031195","","","","0"
"2013/2014","Ontario","2016A000235","Public schools","Total, program type","Number","223","units","0","v1001753216","7.2.1","2015385","","","","0"
"2014/2015","Ontario","2016A000235","Public schools","Total, program type","Number","223","units","0","v1001753216","7.2.1","2003238","","","","0"
"2015/2016","Ontario","2016A000235","Public schools","Total, program type","Number","223","units","0","v1001753216","7.2.1","1993431","","","","0"
"2016/2017","Ontario","2016A000235","Public schools","Total, program type","Number","223","units","0","v1001753216","7.2.1","2006703","","","","0"
"2017/2018","Ontario","2016A000235","Public schools","Total, program type","Number","223","units","0","v1001753216","7.2.1","2020245","","","","0"
"2003/2004","Ontario","2016A000235","Public schools","Regular programs for youth","Number","223","units","0","v1001753217","7.2.2","2129742","","","","0"
"2004/2005","Ontario","2016A000235","Public schools","Regular programs for youth","Number","223","units","0","v1001753217","7.2.2","2123904","","","","0"
"2005/2006","Ontario","2016A000235","Public schools","Regular programs for youth","Number","223","units","0","v1001753217","7.2.2","2118543","","","","0"
"2006/2007","Ontario","2016A000235","Public schools","Regular programs for youth","Number","223","units","0","v1001753217","7.2.2","2103465","","","","0"
"2007/2008","Ontario","2016A000235","Public schools","Regular programs for youth","Number","223","units","0","v1001753217","7.2.2","2087589","","","","0"
"2008/2009","Ontario","2016A000235","Public schools","Regular programs for youth","Number","223","units","0","v1001753217","7.2.2","2070735","","","","0"
"2009/2010","Ontario","2016A000235","Public schools","Regular programs for youth","Number","223","units","0","v1001753217","7.2.2","2061390","","","","0"
"2010/2011","Ontario","2016A000235","Public schools","Regular programs for youth","Number","223","units","0","v1001753217","7.2.2","2051865","","","","0"
"2011/2012","Ontario","2016A000235","Public schools","Regular programs for youth","Number","223","units","0","v1001753217","7.2.2","2043117","","","","0"
"2012/2013","Ontario","2016A000235","Public schools","Regular programs for youth","Number","223","units","0","v1001753217","7.2.2","2031195","","","","0"
"2013/2014","Ontario","2016A000235","Public schools","Regular programs for youth","Number","223","units","0","v1001753217","7.2.2","2015385","","","","0"
"2014/2015","Ontario","2016A000235","Public schools","Regular programs for youth","Number","223","units","0","v1001753217","7.2.2","2003238","","","","0"
"2015/2016","Ontario","2016A000235","Public schools","Regular programs for youth","Number","223","units","0","v1001753217","7.2.2","1993431","","","","0"
"2016/2017","Ontario","2016A000235","Public schools","Regular programs for youth","Number","223","units","0","v1001753217","7.2.2","2006700","","","","0"
"2017/2018","Ontario","2016A000235","Public schools","Regular programs for youth","Number","223","units","0","v1001753217","7.2.2","2020245","","","","0"
"2003/2004","Ontario","2016A000235","Public schools","General programs for adults","Number","223","units","0","v1077009332","7.2.3","0","","","","0"
"2004/2005","Ontario","2016A000235","Public schools","General programs for adults","Number","223","units","0","v1077009332","7.2.3","0","","","","0"
"2005/2006","Ontario","2016A000235","Public schools","General programs for adults","Number","223","units","0","v1077009332","7.2.3","0","","","","0"
"2006/2007","Ontario","2016A000235","Public schools","General programs for adults","Number","223","units","0","v1077009332","7.2.3","0","","","","0"
"2007/2008","Ontario","2016A000235","Public schools","General programs for adults","Number","223","units","0","v1077009332","7.2.3","0","","","","0"
"2008/2009","Ontario","2016A000235","Public schools","General programs for adults","Number","223","units","0","v1077009332","7.2.3","","..","","","0"
"2009/2010","Ontario","2016A000235","Public schools","General programs for adults","Number","223","units","0","v1077009332","7.2.3","","..","","","0"
"2010/2011","Ontario","2016A000235","Public schools","General programs for adults","Number","223","units","0","v1077009332","7.2.3","","..","","","0"
"2011/2012","Ontario","2016A000235","Public schools","General programs for adults","Number","223","units","0","v1077009332","7.2.3","","..","","","0"
"2012/2013","Ontario","2016A000235","Public schools","General programs for adults","Number","223","units","0","v1077009332","7.2.3","","..","","","0"
"2013/2014","Ontario","2016A000235","Public schools","General programs for adults","Number","223","units","0","v1077009332","7.2.3","","..","","","0"
"2014/2015","Ontario","2016A000235","Public schools","General programs for adults","Number","223","units","0","v1077009332","7.2.3","","..","","","0"
"2015/2016","Ontario","2016A000235","Public schools","General programs for adults","Number","223","units","0","v1077009332","7.2.3","","..","","","0"
"2016/2017","Ontario","2016A000235","Public schools","General programs for adults","Number","223","units","0","v1077009332","7.2.3","","..","","","0"
"2017/2018","Ontario","2016A000235","Public schools","General programs for adults","Number","223","units","0","v1077009332","7.2.3","","..","","","0"
"2003/2004","Ontario","2016A000235","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009333","7.2.4","0","","","","0"
"2004/2005","Ontario","2016A000235","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009333","7.2.4","0","","","","0"
"2005/2006","Ontario","2016A000235","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009333","7.2.4","0","","","","0"
"2006/2007","Ontario","2016A000235","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009333","7.2.4","0","","","","0"
"2007/2008","Ontario","2016A000235","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009333","7.2.4","0","","","","0"
"2008/2009","Ontario","2016A000235","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009333","7.2.4","","..","","","0"
"2009/2010","Ontario","2016A000235","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009333","7.2.4","","..","","","0"
"2010/2011","Ontario","2016A000235","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009333","7.2.4","","..","","","0"
"2011/2012","Ontario","2016A000235","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009333","7.2.4","","..","","","0"
"2012/2013","Ontario","2016A000235","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009333","7.2.4","","..","","","0"
"2013/2014","Ontario","2016A000235","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009333","7.2.4","","..","","","0"
"2014/2015","Ontario","2016A000235","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009333","7.2.4","","..","","","0"
"2015/2016","Ontario","2016A000235","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009333","7.2.4","","..","","","0"
"2016/2017","Ontario","2016A000235","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009333","7.2.4","","..","","","0"
"2017/2018","Ontario","2016A000235","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009333","7.2.4","","..","","","0"
"2006/2007","Ontario","2016A000235","Private/independent schools","Total, program type","Number","223","units","0","v1001753218","7.3.1","114375","","","","0"
"2007/2008","Ontario","2016A000235","Private/independent schools","Total, program type","Number","223","units","0","v1001753218","7.3.1","117474","","","","0"
"2008/2009","Ontario","2016A000235","Private/independent schools","Total, program type","Number","223","units","0","v1001753218","7.3.1","119145","","","","0"
"2009/2010","Ontario","2016A000235","Private/independent schools","Total, program type","Number","223","units","0","v1001753218","7.3.1","112716","","","","0"
"2010/2011","Ontario","2016A000235","Private/independent schools","Total, program type","Number","223","units","0","v1001753218","7.3.1","111486","","","","0"
"2011/2012","Ontario","2016A000235","Private/independent schools","Total, program type","Number","223","units","0","v1001753218","7.3.1","114537","","","","0"
"2012/2013","Ontario","2016A000235","Private/independent schools","Total, program type","Number","223","units","0","v1001753218","7.3.1","120249","","","","0"
"2013/2014","Ontario","2016A000235","Private/independent schools","Total, program type","Number","223","units","0","v1001753218","7.3.1","124143","","","","0"
"2014/2015","Ontario","2016A000235","Private/independent schools","Total, program type","Number","223","units","0","v1001753218","7.3.1","129609","","","","0"
"2015/2016","Ontario","2016A000235","Private/independent schools","Total, program type","Number","223","units","0","v1001753218","7.3.1","133944","","","","0"
"2016/2017","Ontario","2016A000235","Private/independent schools","Total, program type","Number","223","units","0","v1001753218","7.3.1","138411","","","","0"
"2017/2018","Ontario","2016A000235","Private/independent schools","Total, program type","Number","223","units","0","v1001753218","7.3.1","146310","","","","0"
"2006/2007","Ontario","2016A000235","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753219","7.3.2","114375","","","","0"
"2007/2008","Ontario","2016A000235","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753219","7.3.2","117474","","","","0"
"2008/2009","Ontario","2016A000235","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753219","7.3.2","119145","","","","0"
"2009/2010","Ontario","2016A000235","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753219","7.3.2","112716","","","","0"
"2010/2011","Ontario","2016A000235","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753219","7.3.2","111486","","","","0"
"2011/2012","Ontario","2016A000235","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753219","7.3.2","114540","","","","0"
"2012/2013","Ontario","2016A000235","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753219","7.3.2","120252","","","","0"
"2013/2014","Ontario","2016A000235","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753219","7.3.2","124143","","","","0"
"2014/2015","Ontario","2016A000235","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753219","7.3.2","129609","","","","0"
"2015/2016","Ontario","2016A000235","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753219","7.3.2","133944","","","","0"
"2016/2017","Ontario","2016A000235","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753219","7.3.2","138414","","","","0"
"2017/2018","Ontario","2016A000235","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753219","7.3.2","146310","","","","0"
"2006/2007","Ontario","2016A000235","Private/independent schools","General programs for adults","Number","223","units","0","v1077009334","7.3.3","0","","","","0"
"2007/2008","Ontario","2016A000235","Private/independent schools","General programs for adults","Number","223","units","0","v1077009334","7.3.3","0","","","","0"
"2008/2009","Ontario","2016A000235","Private/independent schools","General programs for adults","Number","223","units","0","v1077009334","7.3.3","","..","","","0"
"2009/2010","Ontario","2016A000235","Private/independent schools","General programs for adults","Number","223","units","0","v1077009334","7.3.3","","..","","","0"
"2010/2011","Ontario","2016A000235","Private/independent schools","General programs for adults","Number","223","units","0","v1077009334","7.3.3","","..","","","0"
"2011/2012","Ontario","2016A000235","Private/independent schools","General programs for adults","Number","223","units","0","v1077009334","7.3.3","","..","","","0"
"2012/2013","Ontario","2016A000235","Private/independent schools","General programs for adults","Number","223","units","0","v1077009334","7.3.3","","..","","","0"
"2013/2014","Ontario","2016A000235","Private/independent schools","General programs for adults","Number","223","units","0","v1077009334","7.3.3","","..","","","0"
"2014/2015","Ontario","2016A000235","Private/independent schools","General programs for adults","Number","223","units","0","v1077009334","7.3.3","","..","","","0"
"2015/2016","Ontario","2016A000235","Private/independent schools","General programs for adults","Number","223","units","0","v1077009334","7.3.3","","..","","","0"
"2016/2017","Ontario","2016A000235","Private/independent schools","General programs for adults","Number","223","units","0","v1077009334","7.3.3","","..","","","0"
"2017/2018","Ontario","2016A000235","Private/independent schools","General programs for adults","Number","223","units","0","v1077009334","7.3.3","","..","","","0"
"2006/2007","Ontario","2016A000235","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009335","7.3.4","0","","","","0"
"2007/2008","Ontario","2016A000235","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009335","7.3.4","0","","","","0"
"2008/2009","Ontario","2016A000235","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009335","7.3.4","","..","","","0"
"2009/2010","Ontario","2016A000235","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009335","7.3.4","","..","","","0"
"2010/2011","Ontario","2016A000235","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009335","7.3.4","","..","","","0"
"2011/2012","Ontario","2016A000235","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009335","7.3.4","","..","","","0"
"2012/2013","Ontario","2016A000235","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009335","7.3.4","","..","","","0"
"2013/2014","Ontario","2016A000235","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009335","7.3.4","","..","","","0"
"2014/2015","Ontario","2016A000235","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009335","7.3.4","","..","","","0"
"2015/2016","Ontario","2016A000235","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009335","7.3.4","","..","","","0"
"2016/2017","Ontario","2016A000235","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009335","7.3.4","","..","","","0"
"2017/2018","Ontario","2016A000235","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1077009335","7.3.4","","..","","","0"
"2006/2007","Ontario","2016A000235","Home-schooling","Total, program type","Number","223","units","0","v1001753220","7.4.1","3582","","","","0"
"2007/2008","Ontario","2016A000235","Home-schooling","Total, program type","Number","223","units","0","v1001753220","7.4.1","3711","","","","0"
"2008/2009","Ontario","2016A000235","Home-schooling","Total, program type","Number","223","units","0","v1001753220","7.4.1","3501","","","","0"
"2009/2010","Ontario","2016A000235","Home-schooling","Total, program type","Number","223","units","0","v1001753220","7.4.1","3585","","","","0"
"2010/2011","Ontario","2016A000235","Home-schooling","Total, program type","Number","223","units","0","v1001753220","7.4.1","4743","","","","0"
"2011/2012","Ontario","2016A000235","Home-schooling","Total, program type","Number","223","units","0","v1001753220","7.4.1","4950","","","","0"
"2012/2013","Ontario","2016A000235","Home-schooling","Total, program type","Number","223","units","0","v1001753220","7.4.1","5679","","","","0"
"2013/2014","Ontario","2016A000235","Home-schooling","Total, program type","Number","223","units","0","v1001753220","7.4.1","6504","","","","0"
