"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014/2015","Quebec","2016A000224","Public schools","Total, program type","Number","223","units","0","v1001753204","6.2.1","1187103","","","","0"
"2015/2016","Quebec","2016A000224","Public schools","Total, program type","Number","223","units","0","v1001753204","6.2.1","1196667","","","","0"
"2016/2017","Quebec","2016A000224","Public schools","Total, program type","Number","223","units","0","v1001753204","6.2.1","1210680","","","","0"
"2017/2018","Quebec","2016A000224","Public schools","Total, program type","Number","223","units","0","v1001753204","6.2.1","1216800","","","","0"
"2002/2003","Quebec","2016A000224","Public schools","Regular programs for youth","Number","223","units","0","v1001753205","6.2.2","994971","","","","0"
"2003/2004","Quebec","2016A000224","Public schools","Regular programs for youth","Number","223","units","0","v1001753205","6.2.2","983712","","","","0"
"2004/2005","Quebec","2016A000224","Public schools","Regular programs for youth","Number","223","units","0","v1001753205","6.2.2","971940","","","","0"
"2005/2006","Quebec","2016A000224","Public schools","Regular programs for youth","Number","223","units","0","v1001753205","6.2.2","957603","","","","0"
"2006/2007","Quebec","2016A000224","Public schools","Regular programs for youth","Number","223","units","0","v1001753205","6.2.2","940395","","","","0"
"2007/2008","Quebec","2016A000224","Public schools","Regular programs for youth","Number","223","units","0","v1001753205","6.2.2","918267","","","","0"
"2008/2009","Quebec","2016A000224","Public schools","Regular programs for youth","Number","223","units","0","v1001753205","6.2.2","897168","","","","0"
"2009/2010","Quebec","2016A000224","Public schools","Regular programs for youth","Number","223","units","0","v1001753205","6.2.2","879864","","","","0"
"2010/2011","Quebec","2016A000224","Public schools","Regular programs for youth","Number","223","units","0","v1001753205","6.2.2","869181","","","","0"
"2011/2012","Quebec","2016A000224","Public schools","Regular programs for youth","Number","223","units","0","v1001753205","6.2.2","864591","","","","0"
"2012/2013","Quebec","2016A000224","Public schools","Regular programs for youth","Number","223","units","0","v1001753205","6.2.2","864492","","","","0"
"2013/2014","Quebec","2016A000224","Public schools","Regular programs for youth","Number","223","units","0","v1001753205","6.2.2","869892","","","","0"
"2014/2015","Quebec","2016A000224","Public schools","Regular programs for youth","Number","223","units","0","v1001753205","6.2.2","879048","","","","0"
"2015/2016","Quebec","2016A000224","Public schools","Regular programs for youth","Number","223","units","0","v1001753205","6.2.2","890886","","","","0"
"2016/2017","Quebec","2016A000224","Public schools","Regular programs for youth","Number","223","units","0","v1001753205","6.2.2","907611","","","","0"
"2017/2018","Quebec","2016A000224","Public schools","Regular programs for youth","Number","223","units","0","v1001753205","6.2.2","925818","","","","0"
"2002/2003","Quebec","2016A000224","Public schools","General programs for adults","Number","223","units","0","v1001753206","6.2.3","153942","","","","0"
