"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015/2016","Newfoundland and Labrador","2016A000210","Total, school type","General programs for adults","Number","223","units","0","v1077009296","2.1.3","","..","","","0"
"2016/2017","Newfoundland and Labrador","2016A000210","Total, school type","General programs for adults","Number","223","units","0","v1077009296","2.1.3","","..","","","0"
"2017/2018","Newfoundland and Labrador","2016A000210","Total, school type","General programs for adults","Number","223","units","0","v1077009296","2.1.3","","..","","","0"
"2002/2003","Newfoundland and Labrador","2016A000210","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009297","2.1.4","0","","","","0"
"2003/2004","Newfoundland and Labrador","2016A000210","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009297","2.1.4","0","","","","0"
"2004/2005","Newfoundland and Labrador","2016A000210","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009297","2.1.4","0","","","","0"
"2005/2006","Newfoundland and Labrador","2016A000210","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009297","2.1.4","0","","","","0"
"2006/2007","Newfoundland and Labrador","2016A000210","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009297","2.1.4","0","","","","0"
"2007/2008","Newfoundland and Labrador","2016A000210","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009297","2.1.4","0","","","","0"
"2008/2009","Newfoundland and Labrador","2016A000210","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009297","2.1.4","0","","","","0"
"2009/2010","Newfoundland and Labrador","2016A000210","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009297","2.1.4","0","","","","0"
"2010/2011","Newfoundland and Labrador","2016A000210","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009297","2.1.4","","..","","","0"
"2011/2012","Newfoundland and Labrador","2016A000210","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009297","2.1.4","","..","","","0"
"2012/2013","Newfoundland and Labrador","2016A000210","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009297","2.1.4","","..","","","0"
"2013/2014","Newfoundland and Labrador","2016A000210","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009297","2.1.4","","..","","","0"
"2014/2015","Newfoundland and Labrador","2016A000210","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009297","2.1.4","","..","","","0"
"2015/2016","Newfoundland and Labrador","2016A000210","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009297","2.1.4","","..","","","0"
"2016/2017","Newfoundland and Labrador","2016A000210","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009297","2.1.4","","..","","","0"
"2017/2018","Newfoundland and Labrador","2016A000210","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009297","2.1.4","","..","","","0"
"2002/2003","Newfoundland and Labrador","2016A000210","Public schools","Total, program type","Number","223","units","0","v1001753170","2.2.1","84339","","","","0"
"2003/2004","Newfoundland and Labrador","2016A000210","Public schools","Total, program type","Number","223","units","0","v1001753170","2.2.1","81510","","","","0"
"2004/2005","Newfoundland and Labrador","2016A000210","Public schools","Total, program type","Number","223","units","0","v1001753170","2.2.1","79482","","","","0"
"2005/2006","Newfoundland and Labrador","2016A000210","Public schools","Total, program type","Number","223","units","0","v1001753170","2.2.1","76806","","","","0"
"2006/2007","Newfoundland and Labrador","2016A000210","Public schools","Total, program type","Number","223","units","0","v1001753170","2.2.1","74343","","","","0"
"2007/2008","Newfoundland and Labrador","2016A000210","Public schools","Total, program type","Number","223","units","0","v1001753170","2.2.1","72108","","","","0"
"2008/2009","Newfoundland and Labrador","2016A000210","Public schools","Total, program type","Number","223","units","0","v1001753170","2.2.1","70641","","","","0"
"2009/2010","Newfoundland and Labrador","2016A000210","Public schools","Total, program type","Number","223","units","0","v1001753170","2.2.1","69663","","","","0"
"2010/2011","Newfoundland and Labrador","2016A000210","Public schools","Total, program type","Number","223","units","0","v1001753170","2.2.1","68655","","","","0"
"2011/2012","Newfoundland and Labrador","2016A000210","Public schools","Total, program type","Number","223","units","0","v1001753170","2.2.1","67827","","","","0"
"2012/2013","Newfoundland and Labrador","2016A000210","Public schools","Total, program type","Number","223","units","0","v1001753170","2.2.1","67479","","","","0"
"2013/2014","Newfoundland and Labrador","2016A000210","Public schools","Total, program type","Number","223","units","0","v1001753170","2.2.1","67293","","","","0"
"2014/2015","Newfoundland and Labrador","2016A000210","Public schools","Total, program type","Number","223","units","0","v1001753170","2.2.1","67167","","","","0"
"2015/2016","Newfoundland and Labrador","2016A000210","Public schools","Total, program type","Number","223","units","0","v1001753170","2.2.1","66654","","","","0"
"2016/2017","Newfoundland and Labrador","2016A000210","Public schools","Total, program type","Number","223","units","0","v1001753170","2.2.1","66183","","","","0"
"2017/2018","Newfoundland and Labrador","2016A000210","Public schools","Total, program type","Number","223","units","0","v1001753170","2.2.1","65286","","","","0"
"2002/2003","Newfoundland and Labrador","2016A000210","Public schools","Regular programs for youth","Number","223","units","0","v1001753171","2.2.2","84336","","","","0"
"2003/2004","Newfoundland and Labrador","2016A000210","Public schools","Regular programs for youth","Number","223","units","0","v1001753171","2.2.2","81510","","","","0"
"2004/2005","Newfoundland and Labrador","2016A000210","Public schools","Regular programs for youth","Number","223","units","0","v1001753171","2.2.2","79485","","","","0"
"2005/2006","Newfoundland and Labrador","2016A000210","Public schools","Regular programs for youth","Number","223","units","0","v1001753171","2.2.2","76806","","","","0"
"2006/2007","Newfoundland and Labrador","2016A000210","Public schools","Regular programs for youth","Number","223","units","0","v1001753171","2.2.2","74343","","","","0"
"2007/2008","Newfoundland and Labrador","2016A000210","Public schools","Regular programs for youth","Number","223","units","0","v1001753171","2.2.2","72111","","","","0"
"2008/2009","Newfoundland and Labrador","2016A000210","Public schools","Regular programs for youth","Number","223","units","0","v1001753171","2.2.2","70641","","","","0"
"2009/2010","Newfoundland and Labrador","2016A000210","Public schools","Regular programs for youth","Number","223","units","0","v1001753171","2.2.2","69666","","","","0"
"2010/2011","Newfoundland and Labrador","2016A000210","Public schools","Regular programs for youth","Number","223","units","0","v1001753171","2.2.2","68655","","","","0"
"2011/2012","Newfoundland and Labrador","2016A000210","Public schools","Regular programs for youth","Number","223","units","0","v1001753171","2.2.2","67830","","","","0"
"2012/2013","Newfoundland and Labrador","2016A000210","Public schools","Regular programs for youth","Number","223","units","0","v1001753171","2.2.2","67479","","","","0"
"2013/2014","Newfoundland and Labrador","2016A000210","Public schools","Regular programs for youth","Number","223","units","0","v1001753171","2.2.2","67293","","","","0"
"2014/2015","Newfoundland and Labrador","2016A000210","Public schools","Regular programs for youth","Number","223","units","0","v1001753171","2.2.2","67167","","","","0"
"2015/2016","Newfoundland and Labrador","2016A000210","Public schools","Regular programs for youth","Number","223","units","0","v1001753171","2.2.2","66654","","","","0"
"2016/2017","Newfoundland and Labrador","2016A000210","Public schools","Regular programs for youth","Number","223","units","0","v1001753171","2.2.2","66183","","","","0"
"2017/2018","Newfoundland and Labrador","2016A000210","Public schools","Regular programs for youth","Number","223","units","0","v1001753171","2.2.2","65283","","","","0"
"2002/2003","Newfoundland and Labrador","2016A000210","Public schools","General programs for adults","Number","223","units","0","v1077009298","2.2.3","0","","","","0"
"2003/2004","Newfoundland and Labrador","2016A000210","Public schools","General programs for adults","Number","223","units","0","v1077009298","2.2.3","0","","","","0"
"2004/2005","Newfoundland and Labrador","2016A000210","Public schools","General programs for adults","Number","223","units","0","v1077009298","2.2.3","0","","","","0"
"2005/2006","Newfoundland and Labrador","2016A000210","Public schools","General programs for adults","Number","223","units","0","v1077009298","2.2.3","0","","","","0"
"2006/2007","Newfoundland and Labrador","2016A000210","Public schools","General programs for adults","Number","223","units","0","v1077009298","2.2.3","0","","","","0"
"2007/2008","Newfoundland and Labrador","2016A000210","Public schools","General programs for adults","Number","223","units","0","v1077009298","2.2.3","0","","","","0"
"2008/2009","Newfoundland and Labrador","2016A000210","Public schools","General programs for adults","Number","223","units","0","v1077009298","2.2.3","0","","","","0"
"2009/2010","Newfoundland and Labrador","2016A000210","Public schools","General programs for adults","Number","223","units","0","v1077009298","2.2.3","0","","","","0"
"2010/2011","Newfoundland and Labrador","2016A000210","Public schools","General programs for adults","Number","223","units","0","v1077009298","2.2.3","","..","","","0"
"2011/2012","Newfoundland and Labrador","2016A000210","Public schools","General programs for adults","Number","223","units","0","v1077009298","2.2.3","","..","","","0"
"2012/2013","Newfoundland and Labrador","2016A000210","Public schools","General programs for adults","Number","223","units","0","v1077009298","2.2.3","","..","","","0"
"2013/2014","Newfoundland and Labrador","2016A000210","Public schools","General programs for adults","Number","223","units","0","v1077009298","2.2.3","","..","","","0"
"2014/2015","Newfoundland and Labrador","2016A000210","Public schools","General programs for adults","Number","223","units","0","v1077009298","2.2.3","","..","","","0"
"2015/2016","Newfoundland and Labrador","2016A000210","Public schools","General programs for adults","Number","223","units","0","v1077009298","2.2.3","","..","","","0"
"2016/2017","Newfoundland and Labrador","2016A000210","Public schools","General programs for adults","Number","223","units","0","v1077009298","2.2.3","","..","","","0"
"2017/2018","Newfoundland and Labrador","2016A000210","Public schools","General programs for adults","Number","223","units","0","v1077009298","2.2.3","","..","","","0"
"2002/2003","Newfoundland and Labrador","2016A000210","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009299","2.2.4","0","","","","0"
"2003/2004","Newfoundland and Labrador","2016A000210","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009299","2.2.4","0","","","","0"
"2004/2005","Newfoundland and Labrador","2016A000210","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009299","2.2.4","0","","","","0"
"2005/2006","Newfoundland and Labrador","2016A000210","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009299","2.2.4","0","","","","0"
"2006/2007","Newfoundland and Labrador","2016A000210","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009299","2.2.4","0","","","","0"
"2007/2008","Newfoundland and Labrador","2016A000210","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009299","2.2.4","0","","","","0"
"2008/2009","Newfoundland and Labrador","2016A000210","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009299","2.2.4","0","","","","0"
"2009/2010","Newfoundland and Labrador","2016A000210","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009299","2.2.4","0","","","","0"
"2010/2011","Newfoundland and Labrador","2016A000210","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009299","2.2.4","","..","","","0"
"2011/2012","Newfoundland and Labrador","2016A000210","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009299","2.2.4","","..","","","0"
"2012/2013","Newfoundland and Labrador","2016A000210","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009299","2.2.4","","..","","","0"
"2013/2014","Newfoundland and Labrador","2016A000210","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009299","2.2.4","","..","","","0"
"2014/2015","Newfoundland and Labrador","2016A000210","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009299","2.2.4","","..","","","0"
"2015/2016","Newfoundland and Labrador","2016A000210","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009299","2.2.4","","..","","","0"
"2016/2017","Newfoundland and Labrador","2016A000210","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009299","2.2.4","","..","","","0"
"2017/2018","Newfoundland and Labrador","2016A000210","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009299","2.2.4","","..","","","0"
"2006/2007","Newfoundland and Labrador","2016A000210","Private/independent schools","Total, program type","Number","223","units","0","v1001753172","2.3.1","834","","","","0"
"2007/2008","Newfoundland and Labrador","2016A000210","Private/independent schools","Total, program type","Number","223","units","0","v1001753172","2.3.1","825","","","","0"
"2008/2009","Newfoundland and Labrador","2016A000210","Private/independent schools","Total, program type","Number","223","units","0","v1001753172","2.3.1","852","","","","0"
"2009/2010","Newfoundland and Labrador","2016A000210","Private/independent schools","Total, program type","Number","223","units","0","v1001753172","2.3.1","732","","","","0"
"2010/2011","Newfoundland and Labrador","2016A000210","Private/independent schools","Total, program type","Number","223","units","0","v1001753172","2.3.1","873","","","","0"
"2011/2012","Newfoundland and Labrador","2016A000210","Private/independent schools","Total, program type","Number","223","units","0","v1001753172","2.3.1","753","","","","0"
"2012/2013","Newfoundland and Labrador","2016A000210","Private/independent schools","Total, program type","Number","223","units","0","v1001753172","2.3.1","708","","","","0"
"2013/2014","Newfoundland and Labrador","2016A000210","Private/independent schools","Total, program type","Number","223","units","0","v1001753172","2.3.1","966","","","","0"
"2014/2015","Newfoundland and Labrador","2016A000210","Private/independent schools","Total, program type","Number","223","units","0","v1001753172","2.3.1","957","","","","0"
"2015/2016","Newfoundland and Labrador","2016A000210","Private/independent schools","Total, program type","Number","223","units","0","v1001753172","2.3.1","966","","","","0"
"2016/2017","Newfoundland and Labrador","2016A000210","Private/independent schools","Total, program type","Number","223","units","0","v1001753172","2.3.1","1005","","","","0"
"2017/2018","Newfoundland and Labrador","2016A000210","Private/independent schools","Total, program type","Number","223","units","0","v1001753172","2.3.1","1077","","","","0"
"2006/2007","Newfoundland and Labrador","2016A000210","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753173","2.3.2","834","","","","0"
"2007/2008","Newfoundland and Labrador","2016A000210","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753173","2.3.2","825","","","","0"
"2008/2009","Newfoundland and Labrador","2016A000210","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753173","2.3.2","852","","","","0"
"2009/2010","Newfoundland and Labrador","2016A000210","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753173","2.3.2","735","","","","0"
"2010/2011","Newfoundland and Labrador","2016A000210","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753173","2.3.2","870","","","","0"
"2011/2012","Newfoundland and Labrador","2016A000210","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753173","2.3.2","756","","","","0"
"2012/2013","Newfoundland and Labrador","2016A000210","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753173","2.3.2","708","","","","0"
"2013/2014","Newfoundland and Labrador","2016A000210","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753173","2.3.2","969","","","","0"
"2014/2015","Newfoundland and Labrador","2016A000210","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753173","2.3.2","957","","","","0"
"2015/2016","Newfoundland and Labrador","2016A000210","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753173","2.3.2","966","","","","0"
"2016/2017","Newfoundland and Labrador","2016A000210","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753173","2.3.2","1005","","","","0"
"2017/2018","Newfoundland and Labrador","2016A000210","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753173","2.3.2","1077","","","","0"
"2006/2007","Newfoundland and Labrador","2016A000210","Private/independent schools","General programs for adults","Number","223","units","0","v1077009300","2.3.3","0","","","","0"
"2007/2008","Newfoundland and Labrador","2016A000210","Private/independent schools","General programs for adults","Number","223","units","0","v1077009300","2.3.3","","..","","","0"
"2008/2009","Newfoundland and Labrador","2016A000210","Private/independent schools","General programs for adults","Number","223","units","0","v1077009300","2.3.3","","..","","","0"
"2009/2010","Newfoundland and Labrador","2016A000210","Private/independent schools","General programs for adults","Number","223","units","0","v1077009300","2.3.3","","..","","","0"
"2010/2011","Newfoundland and Labrador","2016A000210","Private/independent schools","General programs for adults","Number","223","units","0","v1077009300","2.3.3","","..","","","0"
"2011/2012","Newfoundland and Labrador","2016A000210","Private/independent schools","General programs for adults","Number","223","units","0","v1077009300","2.3.3","","..","","","0"
"2012/2013","Newfoundland and Labrador","2016A000210","Private/independent schools","General programs for adults","Number","223","units","0","v1077009300","2.3.3","","..","","","0"
"2013/2014","Newfoundland and Labrador","2016A000210","Private/independent schools","General programs for adults","Number","223","units","0","v1077009300","2.3.3","","..","","","0"
