"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2002/2003","Saskatchewan","2016A000247","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009346","9.1.4","0","","","","0"
"2003/2004","Saskatchewan","2016A000247","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009346","9.1.4","0","","","","0"
"2004/2005","Saskatchewan","2016A000247","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009346","9.1.4","0","","","","0"
"2005/2006","Saskatchewan","2016A000247","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009346","9.1.4","0","","","","0"
"2006/2007","Saskatchewan","2016A000247","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009346","9.1.4","0","","","","0"
"2007/2008","Saskatchewan","2016A000247","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009346","9.1.4","","..","","","0"
"2008/2009","Saskatchewan","2016A000247","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009346","9.1.4","","..","","","0"
"2009/2010","Saskatchewan","2016A000247","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009346","9.1.4","","..","","","0"
"2010/2011","Saskatchewan","2016A000247","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009346","9.1.4","","..","","","0"
"2011/2012","Saskatchewan","2016A000247","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009346","9.1.4","","..","","","0"
"2012/2013","Saskatchewan","2016A000247","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009346","9.1.4","","..","","","0"
"2013/2014","Saskatchewan","2016A000247","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009346","9.1.4","","..","","","0"
"2014/2015","Saskatchewan","2016A000247","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009346","9.1.4","","..","","","0"
"2015/2016","Saskatchewan","2016A000247","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009346","9.1.4","","..","","","0"
"2016/2017","Saskatchewan","2016A000247","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009346","9.1.4","","..","","","0"
"2017/2018","Saskatchewan","2016A000247","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1077009346","9.1.4","","..","","","0"
"2002/2003","Saskatchewan","2016A000247","Public schools","Total, program type","Number","223","units","0","v1001753233","9.2.1","184605","","","","0"
"2003/2004","Saskatchewan","2016A000247","Public schools","Total, program type","Number","223","units","0","v1001753233","9.2.1","182127","","","","0"
"2004/2005","Saskatchewan","2016A000247","Public schools","Total, program type","Number","223","units","0","v1001753233","9.2.1","178710","","","","0"
"2005/2006","Saskatchewan","2016A000247","Public schools","Total, program type","Number","223","units","0","v1001753233","9.2.1","175587","","","","0"
"2006/2007","Saskatchewan","2016A000247","Public schools","Total, program type","Number","223","units","0","v1001753233","9.2.1","166497","","","","0"
"2007/2008","Saskatchewan","2016A000247","Public schools","Total, program type","Number","223","units","0","v1001753233","9.2.1","167064","","","","0"
"2008/2009","Saskatchewan","2016A000247","Public schools","Total, program type","Number","223","units","0","v1001753233","9.2.1","164763","","","","0"
"2009/2010","Saskatchewan","2016A000247","Public schools","Total, program type","Number","223","units","0","v1001753233","9.2.1","166002","","","","0"
"2010/2011","Saskatchewan","2016A000247","Public schools","Total, program type","Number","223","units","0","v1001753233","9.2.1","165573","","","","0"
"2011/2012","Saskatchewan","2016A000247","Public schools","Total, program type","Number","223","units","0","v1001753233","9.2.1","166863","","","","0"
"2012/2013","Saskatchewan","2016A000247","Public schools","Total, program type","Number","223","units","0","v1001753233","9.2.1","169728","","","","0"
"2013/2014","Saskatchewan","2016A000247","Public schools","Total, program type","Number","223","units","0","v1001753233","9.2.1","171987","","","","0"
"2014/2015","Saskatchewan","2016A000247","Public schools","Total, program type","Number","223","units","0","v1001753233","9.2.1","174747","","","","0"
"2015/2016","Saskatchewan","2016A000247","Public schools","Total, program type","Number","223","units","0","v1001753233","9.2.1","177081","","","","0"
"2016/2017","Saskatchewan","2016A000247","Public schools","Total, program type","Number","223","units","0","v1001753233","9.2.1","180651","","","","0"
"2017/2018","Saskatchewan","2016A000247","Public schools","Total, program type","Number","223","units","0","v1001753233","9.2.1","182655","","","","0"
"2002/2003","Saskatchewan","2016A000247","Public schools","Regular programs for youth","Number","223","units","0","v1001753234","9.2.2","182553","","","","0"
"2003/2004","Saskatchewan","2016A000247","Public schools","Regular programs for youth","Number","223","units","0","v1001753234","9.2.2","179883","","","","0"
"2004/2005","Saskatchewan","2016A000247","Public schools","Regular programs for youth","Number","223","units","0","v1001753234","9.2.2","176115","","","","0"
"2005/2006","Saskatchewan","2016A000247","Public schools","Regular programs for youth","Number","223","units","0","v1001753234","9.2.2","172833","","","","0"
"2006/2007","Saskatchewan","2016A000247","Public schools","Regular programs for youth","Number","223","units","0","v1001753234","9.2.2","163518","","","","0"
"2007/2008","Saskatchewan","2016A000247","Public schools","Regular programs for youth","Number","223","units","0","v1001753234","9.2.2","164250","","","","0"
"2008/2009","Saskatchewan","2016A000247","Public schools","Regular programs for youth","Number","223","units","0","v1001753234","9.2.2","161796","","","","0"
"2009/2010","Saskatchewan","2016A000247","Public schools","Regular programs for youth","Number","223","units","0","v1001753234","9.2.2","162630","","","","0"
"2010/2011","Saskatchewan","2016A000247","Public schools","Regular programs for youth","Number","223","units","0","v1001753234","9.2.2","164163","","","","0"
"2011/2012","Saskatchewan","2016A000247","Public schools","Regular programs for youth","Number","223","units","0","v1001753234","9.2.2","165639","","","","0"
"2012/2013","Saskatchewan","2016A000247","Public schools","Regular programs for youth","Number","223","units","0","v1001753234","9.2.2","168669","","","","0"
"2013/2014","Saskatchewan","2016A000247","Public schools","Regular programs for youth","Number","223","units","0","v1001753234","9.2.2","170715","","","","0"
"2014/2015","Saskatchewan","2016A000247","Public schools","Regular programs for youth","Number","223","units","0","v1001753234","9.2.2","173664","","","","0"
"2015/2016","Saskatchewan","2016A000247","Public schools","Regular programs for youth","Number","223","units","0","v1001753234","9.2.2","175593","","","","0"
"2016/2017","Saskatchewan","2016A000247","Public schools","Regular programs for youth","Number","223","units","0","v1001753234","9.2.2","179148","","","","0"
"2017/2018","Saskatchewan","2016A000247","Public schools","Regular programs for youth","Number","223","units","0","v1001753234","9.2.2","181290","","","","0"
"2002/2003","Saskatchewan","2016A000247","Public schools","General programs for adults","Number","223","units","0","v1001753235","9.2.3","2052","","","","0"
"2003/2004","Saskatchewan","2016A000247","Public schools","General programs for adults","Number","223","units","0","v1001753235","9.2.3","2244","","","","0"
"2004/2005","Saskatchewan","2016A000247","Public schools","General programs for adults","Number","223","units","0","v1001753235","9.2.3","2592","","","","0"
"2005/2006","Saskatchewan","2016A000247","Public schools","General programs for adults","Number","223","units","0","v1001753235","9.2.3","2757","","","","0"
"2006/2007","Saskatchewan","2016A000247","Public schools","General programs for adults","Number","223","units","0","v1001753235","9.2.3","2979","","","","0"
"2007/2008","Saskatchewan","2016A000247","Public schools","General programs for adults","Number","223","units","0","v1001753235","9.2.3","2817","","","","0"
"2008/2009","Saskatchewan","2016A000247","Public schools","General programs for adults","Number","223","units","0","v1001753235","9.2.3","2964","","","","0"
"2009/2010","Saskatchewan","2016A000247","Public schools","General programs for adults","Number","223","units","0","v1001753235","9.2.3","3375","","","","0"
"2010/2011","Saskatchewan","2016A000247","Public schools","General programs for adults","Number","223","units","0","v1001753235","9.2.3","1410","","","","0"
"2011/2012","Saskatchewan","2016A000247","Public schools","General programs for adults","Number","223","units","0","v1001753235","9.2.3","1224","","","","0"
"2012/2013","Saskatchewan","2016A000247","Public schools","General programs for adults","Number","223","units","0","v1001753235","9.2.3","1056","","","","0"
"2013/2014","Saskatchewan","2016A000247","Public schools","General programs for adults","Number","223","units","0","v1001753235","9.2.3","1272","","","","0"
"2014/2015","Saskatchewan","2016A000247","Public schools","General programs for adults","Number","223","units","0","v1001753235","9.2.3","1083","","","","0"
"2015/2016","Saskatchewan","2016A000247","Public schools","General programs for adults","Number","223","units","0","v1001753235","9.2.3","1488","","","","0"
"2016/2017","Saskatchewan","2016A000247","Public schools","General programs for adults","Number","223","units","0","v1001753235","9.2.3","1506","","","","0"
"2017/2018","Saskatchewan","2016A000247","Public schools","General programs for adults","Number","223","units","0","v1001753235","9.2.3","1368","","","","0"
"2002/2003","Saskatchewan","2016A000247","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009347","9.2.4","0","","","","0"
"2003/2004","Saskatchewan","2016A000247","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009347","9.2.4","0","","","","0"
"2004/2005","Saskatchewan","2016A000247","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009347","9.2.4","0","","","","0"
"2005/2006","Saskatchewan","2016A000247","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009347","9.2.4","0","","","","0"
"2006/2007","Saskatchewan","2016A000247","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009347","9.2.4","0","","","","0"
"2007/2008","Saskatchewan","2016A000247","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009347","9.2.4","","..","","","0"
"2008/2009","Saskatchewan","2016A000247","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009347","9.2.4","","..","","","0"
"2009/2010","Saskatchewan","2016A000247","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009347","9.2.4","","..","","","0"
"2010/2011","Saskatchewan","2016A000247","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009347","9.2.4","","..","","","0"
"2011/2012","Saskatchewan","2016A000247","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009347","9.2.4","","..","","","0"
"2012/2013","Saskatchewan","2016A000247","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009347","9.2.4","","..","","","0"
"2013/2014","Saskatchewan","2016A000247","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009347","9.2.4","","..","","","0"
"2014/2015","Saskatchewan","2016A000247","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009347","9.2.4","","..","","","0"
"2015/2016","Saskatchewan","2016A000247","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009347","9.2.4","","..","","","0"
"2016/2017","Saskatchewan","2016A000247","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009347","9.2.4","","..","","","0"
"2017/2018","Saskatchewan","2016A000247","Public schools","Vocational programs for youth and adults","Number","223","units","0","v1077009347","9.2.4","","..","","","0"
"2006/2007","Saskatchewan","2016A000247","Private/independent schools","Total, program type","Number","223","units","0","v1001753236","9.3.1","2004","","","","0"
"2007/2008","Saskatchewan","2016A000247","Private/independent schools","Total, program type","Number","223","units","0","v1001753236","9.3.1","2334","","","","0"
"2008/2009","Saskatchewan","2016A000247","Private/independent schools","Total, program type","Number","223","units","0","v1001753236","9.3.1","3975","","","","0"
"2009/2010","Saskatchewan","2016A000247","Private/independent schools","Total, program type","Number","223","units","0","v1001753236","9.3.1","3891","","","","0"
"2010/2011","Saskatchewan","2016A000247","Private/independent schools","Total, program type","Number","223","units","0","v1001753236","9.3.1","3555","","","","0"
"2011/2012","Saskatchewan","2016A000247","Private/independent schools","Total, program type","Number","223","units","0","v1001753236","9.3.1","3693","","","","0"
"2012/2013","Saskatchewan","2016A000247","Private/independent schools","Total, program type","Number","223","units","0","v1001753236","9.3.1","4368","","","","0"
"2013/2014","Saskatchewan","2016A000247","Private/independent schools","Total, program type","Number","223","units","0","v1001753236","9.3.1","4395","","","","0"
"2014/2015","Saskatchewan","2016A000247","Private/independent schools","Total, program type","Number","223","units","0","v1001753236","9.3.1","4638","","","","0"
"2015/2016","Saskatchewan","2016A000247","Private/independent schools","Total, program type","Number","223","units","0","v1001753236","9.3.1","4572","","","","0"
"2016/2017","Saskatchewan","2016A000247","Private/independent schools","Total, program type","Number","223","units","0","v1001753236","9.3.1","4521","","","","0"
"2017/2018","Saskatchewan","2016A000247","Private/independent schools","Total, program type","Number","223","units","0","v1001753236","9.3.1","4857","","","","0"
"2006/2007","Saskatchewan","2016A000247","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753237","9.3.2","1998","","","","0"
"2007/2008","Saskatchewan","2016A000247","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753237","9.3.2","2316","","","","0"
"2008/2009","Saskatchewan","2016A000247","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753237","9.3.2","3948","","","","0"
"2009/2010","Saskatchewan","2016A000247","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753237","9.3.2","3867","","","","0"
"2010/2011","Saskatchewan","2016A000247","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753237","9.3.2","3555","","","","0"
