"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008/2009","New Brunswick","2016A000213","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009327","5.4.4","","..","","","0"
"2009/2010","New Brunswick","2016A000213","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009327","5.4.4","","..","","","0"
"2010/2011","New Brunswick","2016A000213","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009327","5.4.4","","..","","","0"
"2011/2012","New Brunswick","2016A000213","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009327","5.4.4","","..","","","0"
"2012/2013","New Brunswick","2016A000213","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009327","5.4.4","","..","","","0"
"2013/2014","New Brunswick","2016A000213","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009327","5.4.4","","..","","","0"
"2014/2015","New Brunswick","2016A000213","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009327","5.4.4","","..","","","0"
"2015/2016","New Brunswick","2016A000213","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009327","5.4.4","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009327","5.4.4","","..","","","0"
"2017/2018","New Brunswick","2016A000213","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009327","5.4.4","","..","","","0"


