"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2007/2008","Canada","2016A000011124","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1001753156","1.1.4","108597","","","","0"
"2008/2009","Canada","2016A000011124","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1001753156","1.1.4","111951","","","","0"
"2009/2010","Canada","2016A000011124","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1001753156","1.1.4","117750","","","","0"
"2010/2011","Canada","2016A000011124","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1001753156","1.1.4","119541","","","","0"
"2011/2012","Canada","2016A000011124","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1001753156","1.1.4","122175","","","","0"
"2012/2013","Canada","2016A000011124","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1001753156","1.1.4","125217","","","","0"
"2013/2014","Canada","2016A000011124","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1001753156","1.1.4","128817","","","","0"
"2014/2015","Canada","2016A000011124","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1001753156","1.1.4","130167","","","","0"
"2015/2016","Canada","2016A000011124","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1001753156","1.1.4","129699","","","","0"
"2016/2017","Canada","2016A000011124","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1001753156","1.1.4","128379","","","","0"
"2017/2018","Canada","2016A000011124","Total, school type","Vocational programs for youth and adults","Number","223","units","0","v1001753156","1.1.4","123030","","","","0"
"2003/2004","Canada","2016A000011124","Public schools","Total, program type","Number","223","units","0","v1001753157","1.2.1","5293260","","","","0"
"2004/2005","Canada","2016A000011124","Public schools","Total, program type","Number","223","units","0","v1001753157","1.2.1","5255616","","","","0"
"2005/2006","Canada","2016A000011124","Public schools","Total, program type","Number","223","units","0","v1001753157","1.2.1","5059860","","","","0"
